State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price,Commodity_Code,Date,Arrival Quantity
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,24/01/2017,5520,5750,5600,15,2017-01-24,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,25/01/2017,5200,5400,5300,15,2017-01-25,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,25/01/2017,5450,5700,5590,15,2017-01-25,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,25/01/2017,5000,5700,5600,15,2017-01-25,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,25/01/2017,5400,5700,5600,15,2017-01-25,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,25/01/2017,5590,5700,5625,15,2017-01-25,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,26/01/2017,5300,5700,5500,15,2017-01-26,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,26/01/2017,5500,5600,5560,15,2017-01-26,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,27/01/2017,5320,5620,5570,15,2017-01-27,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,27/01/2017,5320,5620,5520,15,2017-01-27,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,28/01/2017,5500,5599,5500,15,2017-01-28,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,28/01/2017,5580,5700,5600,15,2017-01-28,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,28/01/2017,5550,5700,5600,15,2017-01-28,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,28/01/2017,5600,5700,5680,15,2017-01-28,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,28/01/2017,5600,5700,5680,15,2017-01-28,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,30/01/2017,5500,5700,5610,15,2017-01-30,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,30/01/2017,5300,5700,5600,15,2017-01-30,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,30/01/2017,5500,5600,5550,15,2017-01-30,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,31/01/2017,5500,5700,5600,15,2017-01-31,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,31/01/2017,5500,5700,5600,15,2017-01-31,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,31/01/2017,5500,5700,5600,15,2017-01-31,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,31/01/2017,5525,5600,5550,15,2017-01-31,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,31/01/2017,5553,5554,5553,15,2017-01-31,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,01/02/2017,5475,5700,5550,15,2017-02-01,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,01/02/2017,5300,5600,5500,15,2017-02-01,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,02/02/2017,5555,5600,5570,15,2017-02-02,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,02/02/2017,5410,5600,5500,15,2017-02-02,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,02/02/2017,5550,5650,5560,15,2017-02-02,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,02/02/2017,5500,5600,5550,15,2017-02-02,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,03/02/2017,5500,5600,5550,15,2017-02-03,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,03/02/2017,5550,5650,5560,15,2017-02-03,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,03/02/2017,5450,5660,5550,15,2017-02-03,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,04/02/2017,5460,5700,5600,15,2017-02-04,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,04/02/2017,5475,5600,5525,15,2017-02-04,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,05/02/2017,5400,5575,5500,15,2017-02-05,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,06/02/2017,5500,5640,5600,15,2017-02-06,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,06/02/2017,5500,5640,5600,15,2017-02-06,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,07/02/2017,5400,5525,5500,15,2017-02-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,07/02/2017,5400,5730,5500,15,2017-02-07,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,08/02/2017,5300,5400,5350,15,2017-02-08,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,08/02/2017,5200,5600,5500,15,2017-02-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/02/2017,5400,5500,5475,15,2017-02-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,10/02/2017,5400,5500,5450,15,2017-02-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,10/02/2017,5400,5600,5550,15,2017-02-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,11/02/2017,5350,5700,5550,15,2017-02-11,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,13/02/2017,5400,5700,5550,15,2017-02-13,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,14/02/2017,5300,5500,5400,15,2017-02-14,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,14/02/2017,5300,5600,5500,15,2017-02-14,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,14/02/2017,5450,5700,5550,15,2017-02-14,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,15/02/2017,5400,5700,5500,15,2017-02-15,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,15/02/2017,5300,5600,5400,15,2017-02-15,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/02/2017,5325,5400,5350,15,2017-02-15,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,15/02/2017,5200,5400,5300,15,2017-02-15,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,15/02/2017,5300,5600,5400,15,2017-02-15,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,17/02/2017,5400,5700,5600,15,2017-02-17,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,27/02/2017,5150,5600,5400,15,2017-02-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,27/02/2017,5400,5500,5450,15,2017-02-27,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,27/02/2017,5400,5500,5450,15,2017-02-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,28/02/2017,5400,5500,5455,15,2017-02-28,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,28/02/2017,5535,5601,5575,15,2017-02-28,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,28/02/2017,5400,5500,5455,15,2017-02-28,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,01/03/2017,5500,5550,5511,15,2017-03-01,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,01/03/2017,5500,5600,5511,15,2017-03-01,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,01/03/2017,4250,4600,4400,15,2017-03-01,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,01/03/2017,5300,5600,5400,15,2017-03-01,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,02/03/2017,5500,5650,5600,15,2017-03-02,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,02/03/2017,5150,5600,5450,15,2017-03-02,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,03/03/2017,5500,5650,5600,15,2017-03-03,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,03/03/2017,5250,5600,5400,15,2017-03-03,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,03/03/2017,5500,5650,5600,15,2017-03-03,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,06/03/2017,5400,5600,5500,15,2017-03-06,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,07/03/2017,5243,5243,5243,15,2017-03-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,07/03/2017,5250,5600,5450,15,2017-03-07,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,07/03/2017,5400,5600,5500,15,2017-03-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,08/03/2017,5350,5650,5500,15,2017-03-08,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,08/03/2017,5400,5600,5500,15,2017-03-08,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,08/03/2017,4950,5550,4950,15,2017-03-08,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,08/03/2017,4700,5100,4800,15,2017-03-08,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,09/03/2017,5276,5455,5276,15,2017-03-09,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,09/03/2017,5350,5600,5450,15,2017-03-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/03/2017,5375,5500,5450,15,2017-03-09,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,10/03/2017,4900,5368,5201,15,2017-03-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,10/03/2017,5450,5600,5500,15,2017-03-10,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/03/2017,5425,5500,5450,15,2017-03-11,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,11/03/2017,5350,5550,5450,15,2017-03-11,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,14/03/2017,4794,4794,4794,15,2017-03-14,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,14/03/2017,5300,50501,5400,15,2017-03-14,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,14/03/2017,5300,50501,5400,15,2017-03-14,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,15/03/2017,5400,5500,5450,15,2017-03-15,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,15/03/2017,4592,4592,4592,15,2017-03-15,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,15/03/2017,4400,4800,4600,15,2017-03-15,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,16/03/2017,5200,5500,5350,15,2017-03-16,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/03/2017,5425,5500,5450,15,2017-03-16,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,16/03/2017,5168,5168,5168,15,2017-03-16,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,17/03/2017,5400,5550,5500,15,2017-03-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,17/03/2017,5400,5500,5450,15,2017-03-17,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,17/03/2017,4630,4630,4630,15,2017-03-17,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,17/03/2017,4800,5400,5200,15,2017-03-17,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,18/03/2017,4450,5500,5300,15,2017-03-18,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,18/03/2017,5400,5525,5500,15,2017-03-18,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,18/03/2017,4600,4600,4600,15,2017-03-18,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,20/03/2017,4700,5550,5300,15,2017-03-20,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,20/03/2017,4600,4600,4600,15,2017-03-20,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,20/03/2017,4400,5650,5500,15,2017-03-20,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,21/03/2017,4950,5400,5200,15,2017-03-21,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/03/2017,5475,5525,5500,15,2017-03-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,22/03/2017,4700,5500,5200,15,2017-03-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,23/03/2017,4800,5400,5000,15,2017-03-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/03/2017,5450,5580,5550,15,2017-03-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,24/03/2017,5480,5550,5525,15,2017-03-24,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,24/03/2017,4700,5400,5200,15,2017-03-24,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,24/03/2017,5400,5700,5500,15,2017-03-24,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,24/03/2017,5400,5700,5500,15,2017-03-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,25/03/2017,5450,5525,5500,15,2017-03-25,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,25/03/2017,5000,5300,5200,15,2017-03-25,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,27/03/2017,5450,5550,5525,15,2017-03-27,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,28/03/2017,5000,5700,5500,15,2017-03-28,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,29/03/2017,4600,4800,4700,15,2017-03-29,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,30/03/2017,5500,5525,5520,15,2017-03-30,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,30/03/2017,5300,5500,5400,15,2017-03-30,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,01/04/2017,5000,5411,5300,15,2017-04-01,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,01/04/2017,5490,5560,5525,15,2017-04-01,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,01/04/2017,5000,5600,5500,15,2017-04-01,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,02/04/2017,5430,5525,5500,15,2017-04-02,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,03/04/2017,5000,5600,5300,15,2017-04-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,04/04/2017,5480,5520,5510,15,2017-04-04,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,05/04/2017,4300,4800,4500,15,2017-04-05,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,06/04/2017,4800,5525,5000,15,2017-04-06,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,08/04/2017,5000,5580,5350,15,2017-04-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/04/2017,5300,5530,5500,15,2017-04-09,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/04/2017,5300,5480,5400,15,2017-04-11,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,12/04/2017,4400,4600,4500,15,2017-04-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,12/04/2017,5000,5450,5400,15,2017-04-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,13/04/2017,5400,5500,5450,15,2017-04-13,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,14/04/2017,5365,5525,5490,15,2017-04-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/04/2017,5400,5500,5450,15,2017-04-15,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/04/2017,5300,5400,5375,15,2017-04-16,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,17/04/2017,5400,5500,5450,15,2017-04-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,18/04/2017,5350,5475,5450,15,2017-04-18,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,19/04/2017,5000,5425,5400,15,2017-04-19,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,20/04/2017,5325,5450,5425,15,2017-04-20,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/04/2017,5325,5400,5350,15,2017-04-22,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/04/2017,5350,5430,5390,15,2017-04-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,24/04/2017,4850,5425,5050,15,2017-04-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,25/04/2017,5000,5390,5325,15,2017-04-25,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,26/04/2017,5000,5365,5325,15,2017-04-26,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,26/04/2017,3900,4500,4000,15,2017-04-26,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,27/04/2017,4975,5365,5325,15,2017-04-27,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,28/04/2017,3950,5400,5050,15,2017-04-28,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,29/04/2017,3890,5450,5100,15,2017-04-29,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,30/04/2017,3850,5400,5050,15,2017-04-30,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,01/05/2017,3925,5365,5025,15,2017-05-01,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,02/05/2017,3800,5250,5000,15,2017-05-02,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,03/05/2017,3600,4000,3800,15,2017-05-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,04/05/2017,4025,5325,5150,15,2017-05-04,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,06/05/2017,3800,5050,4825,15,2017-05-06,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,10/05/2017,3700,3900,3850,15,2017-05-10,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,17/05/2017,4700,5000,4900,15,2017-05-17,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,11/10/2017,3600,4000,3800,15,2017-10-11,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/10/2017,3850,4250,4125,15,2017-10-16,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,18/10/2017,3500,3800,3600,15,2017-10-18,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,24/10/2017,4000,4200,4100,15,2017-10-24,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,25/10/2017,3800,4200,4150,15,2017-10-25,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,26/10/2017,3800,4300,4000,15,2017-10-26,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,26/10/2017,4320,4320,4320,15,2017-10-26,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,27/10/2017,4320,4320,4320,15,2017-10-27,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,28/10/2017,4320,4320,4320,15,2017-10-28,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,30/10/2017,4000,4320,4265,15,2017-10-30,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,30/10/2017,4320,4320,4320,15,2017-10-30,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,31/10/2017,4000,4300,4300,15,2017-10-31,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,31/10/2017,4320,4320,4320,15,2017-10-31,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,01/11/2017,4000,4350,4300,15,2017-11-01,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,01/11/2017,4320,4320,4320,15,2017-11-01,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,01/11/2017,4150,4300,4200,15,2017-11-01,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,02/11/2017,4175,4350,4300,15,2017-11-02,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,02/11/2017,4000,4290,4250,15,2017-11-02,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,03/11/2017,4100,4350,4200,15,2017-11-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,03/11/2017,4175,4400,4350,15,2017-11-03,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,06/11/2017,4300,4350,4325,15,2017-11-06,100
Maharashtra,Jalana,Jalana,Cotton,Other,FAQ,07/11/2017,4200,4331,4275,15,2017-11-07,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,07/11/2017,4300,4350,4325,15,2017-11-07,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,07/11/2017,4320,4500,4400,15,2017-11-07,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,07/11/2017,4100,4450,4325,15,2017-11-07,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,08/11/2017,4100,4400,4350,15,2017-11-08,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,08/11/2017,400,4325,4270,15,2017-11-08,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,08/11/2017,4375,4450,4400,15,2017-11-08,100
Maharashtra,Jalana,Ghansawangi,Cotton,Other,FAQ,08/11/2017,4000,4300,4200,15,2017-11-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,08/11/2017,4300,4350,4325,15,2017-11-08,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,09/11/2017,4300,4350,4325,15,2017-11-09,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,09/11/2017,4350,4450,4400,15,2017-11-09,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,09/11/2017,4100,4350,4300,15,2017-11-09,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,09/11/2017,4000,4400,4100,15,2017-11-09,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,10/11/2017,4100,4300,4300,15,2017-11-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,10/11/2017,4350,4500,4400,15,2017-11-10,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,10/11/2017,4100,4400,4300,15,2017-11-10,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,11/11/2017,4320,4500,4400,15,2017-11-11,100
Maharashtra,Jalana,Bhokardan,Cotton,Other,FAQ,11/11/2017,4200,4400,4300,15,2017-11-11,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,11/11/2017,4200,4400,4400,15,2017-11-11,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,11/11/2017,4100,4325,4300,15,2017-11-11,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,11/11/2017,4300,4350,4325,15,2017-11-11,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,12/11/2017,4300,4350,4325,15,2017-11-12,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,13/11/2017,4300,4350,4325,15,2017-11-13,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,13/11/2017,4000,4370,4300,15,2017-11-13,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,13/11/2017,4100,4460,4370,15,2017-11-13,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,14/11/2017,4320,4500,4400,15,2017-11-14,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,14/11/2017,4000,4320,4320,15,2017-11-14,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,14/11/2017,4000,4450,4370,15,2017-11-14,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,15/11/2017,4300,4350,4325,15,2017-11-15,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,15/11/2017,4100,4370,4300,15,2017-11-15,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,15/11/2017,4100,4450,4420,15,2017-11-15,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,16/11/2017,4300,4350,4325,15,2017-11-16,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,16/11/2017,4100,4370,4300,15,2017-11-16,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,16/11/2017,4400,4550,4450,15,2017-11-16,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,16/11/2017,4100,4450,4370,15,2017-11-16,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,17/11/2017,4400,4550,4450,15,2017-11-17,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,17/11/2017,4100,4400,4320,15,2017-11-17,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,17/11/2017,4100,4415,4320,15,2017-11-17,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,18/11/2017,4300,4350,4325,15,2017-11-18,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,18/11/2017,4320,4320,4320,15,2017-11-18,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,18/11/2017,4320,4320,4320,15,2017-11-18,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,19/11/2017,4300,4350,4325,15,2017-11-19,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,20/11/2017,4300,4400,4350,15,2017-11-20,100
Maharashtra,Jalana,Partur(Vatur),Cotton,Other,FAQ,20/11/2017,4100,4425,4400,15,2017-11-20,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,21/11/2017,4300,4400,4350,15,2017-11-21,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,21/11/2017,4325,4500,4400,15,2017-11-21,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,21/11/2017,4425,4500,4430,15,2017-11-21,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,22/11/2017,4100,4480,4452,15,2017-11-22,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,22/11/2017,4350,4550,4450,15,2017-11-22,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,22/11/2017,4400,4475,4425,15,2017-11-22,100
Maharashtra,Jalana,Partur,Cotton,Other,FAQ,23/11/2017,4100,4500,4480,15,2017-11-23,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,23/11/2017,4400,4475,4450,15,2017-11-23,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,24/11/2017,4350,4550,4400,15,2017-11-24,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,24/11/2017,4400,4475,4450,15,2017-11-24,100
Maharashtra,Jalana,Jalna(Badnapur),Cotton,Other,FAQ,25/11/2017,4400,4550,4450,15,2017-11-25,100
Maharashtra,Jalana,Mantha,Cotton,Desi,FAQ,25/11/2017,4300,4500,4400,15,2017-11-25,100
